rule_id,is_active,priority,txn_kind,fingerprint,description_clean_norm,account_name,source,direction,currency,amount_bucket,payee_canonical,category_target,notes
ווטרפיור_544,True,0,,ווטרפיור,,,,,,,Waterpuur,Waterpuur 400 August,bootstrap count=2
וולקאם_545,True,0,,וולקאם,,,,,,,Welcome Parquet,House 2024 4000,bootstrap count=1
ווניליה_ירושלים_546,True,0,,ווניליה ירושלים,,,,,,,Vanilia Ice Cream Jerusalem,Summer 2024 8000,bootstrap count=1
ויטמין_קפה_547,True,0,,ויטמין קפה,,,,,,,Vitamin Cafe Jerusalem,Opher food,bootstrap count=1
וייז_ישראל_548,True,0,,וייז ישראל,,,,,,,Bank transfer,Unexplained expenses,bootstrap count=1
ויליג_מרקט_549,True,0,,ויליג מרקט,,,,,,,Village market,🛍️Groceries,bootstrap count=4
וילנד_קפה_550,True,0,,וילנד קפה,,,,,,,Wyland Cafe,Going out and restaurants,bootstrap count=2
ויקטורי_צמח_551,True,0,,ויקטורי צמח,,,,,,,Victory Tzemach,Summer 2025,bootstrap count=1
ויקטוריהס_סיקרט_ישראל_552,True,0,,ויקטוריהס סיקרט ישראל,,,,,,,Victorias Secret,Birthdays,bootstrap count=1
ול_553,True,0,,ול,,,,,,,Jule,Clothing,bootstrap count=1
ולדמן_554,True,0,,ולדמן,,,,,,,Waldman Jerusalem,Summer 2024 8000,bootstrap count=1
וני_קריספי_מרכז_הנגב_555,True,0,,וני קריספי מרכז הנגב,,,,,,,Jonny Crispy,Going out and restaurants,bootstrap count=2
ופצ_יק_קפה_556,True,0,,ופצ יק קפה,,,,,,,Chupchik Coffee,Going out and restaurants,bootstrap count=4
ורדינון_557,True,0,,ורדינון,,,,,,,Vardinon,Birthdays,bootstrap count=2
זאפה_ניו_קו_מידטאון_558,True,0,,זאפה ניו קו מידטאון,,,,,,,Zappa,Going out and restaurants,bootstrap count=1
זארה_גרנד_559,True,0,,זארה גרנד,,,,,,,Zahra,Clothing,bootstrap count=1
זו_סטור_560,True,0,,זו סטור,,,,,,,Zoostore,Pets,bootstrap count=1
זול_פעמי_561,True,0,,זול פעמי,,,,,,,Rami Levy,🛍️Groceries,bootstrap count=2
זול_פעמי_562,True,0,,זול פעמי,,,,,,,Zol Peami,🛍️Groceries,bootstrap count=2
זיגו_אירועים_563,True,0,,זיגו אירועים,,,,,,,Zygo Events,Unexplained expenses,bootstrap count=1
זיו_קמחי_564,True,0,,זיו קמחי,,,,,,,Isshin Aikido,Aikido,bootstrap count=2
זיו_שוורצמן_565,True,0,,זיו שוורצמן,,,,,,,Schwartzman Dairy,Summer 2025,bootstrap count=1
זכאי_איילה_566,True,0,,זכאי איילה,,,,,,,Ayala tours,University,bootstrap count=1
חברת_דואר_ישראל_הכנה_למשל_567,True,0,,חברת דואר ישראל הכנה למשל,,,,,,,Postal Service,House and stuff,bootstrap count=1
חברת_החשמל_לישראל_568,True,0,,חברת החשמל לישראל,,,,,,,Electricity,⚡Electric,bootstrap count=2
חברת_החשמל_לישראל_569,True,0,,חברת החשמל לישראל,,,,,,,Electric bill,⚡Electric,bootstrap count=1
חגית_רוזן_570,True,0,,חגית רוזן,,,,,,,Hagit Rozen,Unplanned extra expense,bootstrap count=1
חוגי_סיירות_571,True,0,,חוגי סיירות,,,,,,,Chug Sayarut,Chugim,bootstrap count=6
חוה_קאליר_572,True,0,,חוה קאליר,,,,,,,Hava Kallir,Loans and transfers,bootstrap count=5
חוה_קאליר_573,True,0,,חוה קאליר,,,,,,,Hava,Loans and transfers,bootstrap count=1
חוה_קאליר_574,True,0,,חוה קאליר,,,,,,,Hava Kallir,Danielle,bootstrap count=1
חוות_האלפקות_575,True,0,,חוות האלפקות,,,,,,,Alpaca Farm,Going out and restaurants,bootstrap count=3
חוות_קורנמל_576,True,0,,חוות קורנמל,,,,,,,Kornmel,Going out and restaurants,bootstrap count=2
חוות_קורנמל_577,True,0,,חוות קורנמל,,,,,,,Kornmel,Summer 2024 8000,bootstrap count=1
חוות_רימון_578,True,0,,חוות רימון,,,,,,,Havat Rimon,🛍️Groceries,bootstrap count=1
חוות_רימון_579,True,0,,חוות רימון,,,,,,,Havat Rimon Food,Going out and restaurants,bootstrap count=1
חומוס_אליהו_580,True,0,,חומוס אליהו,,,,,,,Humus Eliyahu,🛍️Groceries,bootstrap count=9
חומוס_פול_פארק_הסופרים_581,True,0,,חומוס פול פארק הסופרים,,,,,,,Humus Park Hosfrim,Opher food,bootstrap count=2
חוקוק_נופש_מסעדה_582,True,0,,חוקוק נופש מסעדה,,,,,,,Huquq Beach,Vacation 2024 4000,bootstrap count=1
חממה_בעיר_583,True,0,,חממה בעיר,,,,,,,Hamama,House and stuff,bootstrap count=1
חמסה_584,True,0,,חמסה,,,,,,,Hamsa Jerusalem,Summer 2024 8000,bootstrap count=1
חן_עמר_585,True,0,,חן עמר,,,,,,,Isshin Aikido,Aikido,bootstrap count=3
חניון_בצלאל_586,True,0,,חניון בצלאל,,,,,,,Bezalel Parking Tel Aviv,Transportation,bootstrap count=1
חניון_על_בסנטר_587,True,0,,חניון על בסנטר,,,,,,,Parking Tel Aviv,Transportation,bootstrap count=1
חניוני_חנייה_כחולה_588,True,0,,חניוני חנייה כחולה,,,,,,,Parking,Transportation,bootstrap count=1
חניוני_מאיה_תא_לבונטי_589,True,0,,חניוני מאיה תא לבונטי,,,,,,,Parking Tel Aviv,Transportation,bootstrap count=1
חשבונית_ירוקה_590,True,0,,חשבונית ירוקה,,,,,,,Heshbonit Yeruka,Aikido,bootstrap count=1
טא_יו_591,True,0,,טא יו,,,,,,,Tayo,🛍️Groceries,bootstrap count=6
טא_יו_אשיאן_פוד_592,True,0,,טא יו אשיאן פוד,,,,,,,Tayo,🛍️Groceries,bootstrap count=18
טאטי_קונדיטוריה_593,True,0,,טאטי קונדיטוריה,,,,,,,Tati Condituria Essen,University,bootstrap count=1
טאיו_סופרמרקט_אסיאתי_594,True,0,,טאיו סופרמרקט אסיאתי,,,,,,,Tayo,🛍️Groceries,bootstrap count=9
טבלה_מסעדה_595,True,0,,טבלה מסעדה,,,,,,,Tavla Restaurant,Going out and restaurants,bootstrap count=1
טבע_בריא_596,True,0,,טבע בריא,,,,,,,Teva Bari,🛍️Groceries,bootstrap count=7
טבע_נאות_597,True,0,,טבע נאות,,,,,,,Teva Naot,Clothing,bootstrap count=1
טבע_עברי_ער_598,True,0,,טבע עברי ער,,,,,,,Teva Ivri,🛍️Groceries,bootstrap count=1
טוגו_599,True,0,,טוגו,,,,,,,Togo,Clothing,bootstrap count=2
טוטסי_600,True,0,,טוטסי,,,,,,,Tootsi Yodfat,🛍️Groceries,bootstrap count=2
טוטסי_601,True,0,,טוטסי,,,,,,,Tootsi Yodfat,House and stuff,bootstrap count=1
טוליטול_בית_מאפה_וקפה_602,True,0,,טוליטול בית מאפה וקפה,,,,,,,Tulitul Bakery,Going out and restaurants,bootstrap count=7
טוליטול_בית_מאפה_וקפה_603,True,0,,טוליטול בית מאפה וקפה,,,,,,,Aroma,Opher food,bootstrap count=1
טוליטול_בית_מאפה_וקפה_604,True,0,,טוליטול בית מאפה וקפה,,,,,,,Food machine,🛍️Groceries,bootstrap count=1
טוליטול_בית_מאפה_וקפה_605,True,0,,טוליטול בית מאפה וקפה,,,,,,,Goomba,Going out and restaurants,bootstrap count=1
טיב_טעם_606,True,0,,טיב טעם,,,,,,,Tiv Taam,🛍️Groceries,bootstrap count=44
טיב_טעם_607,True,0,,טיב טעם,,,,,,,Tiv Taam,Bat Mitzvah 17000,bootstrap count=2
טיב_טעם_608,True,0,,טיב טעם,,,,,,,Tiv Taam Karmiel,Summer 2025,bootstrap count=2
טיב_טעם_609,True,0,,טיב טעם,,,,,,,Tiv Taam,Mikael,bootstrap count=1
טינטו_610,True,0,,טינטו,,,,,,,Tinto,Going out and restaurants,bootstrap count=1
טיקטמאסטר_ישראל_611,True,0,,טיקטמאסטר ישראל,,,,,,,Ticketmaster,Going out and restaurants,bootstrap count=1
טיקצ_אק_612,True,0,,טיקצ אק,,,,,,,SBS Food,Going out and restaurants,bootstrap count=1
טיקצ_אק_613,True,0,,טיקצ אק,,,,,,,Transmeet,University,bootstrap count=1
טל_פרץ_1n_מרקט3i_614,True,0,,טל פרץ 1n מרקט3i,,,,,,,Mini market,🛍️Groceries,bootstrap count=2
טל_פרץ_1n_מרקט3i_615,True,0,,טל פרץ 1n מרקט3i,,,,,,,Makolet,Summer 2024 8000,bootstrap count=1
טל_פרץ_1n_מרקט3i_616,True,0,,טל פרץ 1n מרקט3i,,,,,,,Market,Opher food,bootstrap count=1
טל_פרץ_1n_מרקט3i_617,True,0,,טל פרץ 1n מרקט3i,,,,,,,Tal Peretz Market Jerusalem,Summer 2024 8000,bootstrap count=1
טליסמה_מוצרי_צריכה_618,True,0,,טליסמה מוצרי צריכה,,,,,,,Museum food,Going out and restaurants,bootstrap count=2
טנא_ירושלמי_620,True,0,,טנא ירושלמי,,,,,,,Tena Yerushalmi,School 2500 Dec,bootstrap count=2
טעמ_לה_621,True,0,,טעמ לה,,,,,,,Taamle,Going out and restaurants,bootstrap count=3
טראק_במושבה_אלונה_622,True,0,,טראק במושבה אלונה,,,,,,,Track Bamoshava Alona,Going out and restaurants,bootstrap count=1
טרנטינו_623,True,0,,טרנטינו,,,,,,,Tarantino Jerusalem,Summer 2024 8000,bootstrap count=3
טרנטינו_624,True,0,,טרנטינו,,,,,,,Lickers Jerusalem,Summer 2024 8000,bootstrap count=1
יאיר_השחר_חניונים_משרד_רא_625,True,0,,יאיר השחר חניונים משרד רא,,,,,,,Parking Tel Aviv,Transportation,bootstrap count=1
יבגני_גולדקין_626,True,0,,יבגני גולדקין,,,,,,,Isshin Aikido,Aikido,bootstrap count=17
יהונתן_שמחון_627,True,0,,יהונתן שמחון,,,,,,,Isshin Aikido,Aikido,bootstrap count=2
יובל_שרון_628,True,0,,יובל שרון,,,,,,,Bake sale,Pocket money,bootstrap count=1
יוחננוף_629,True,0,,יוחננוף,,,,,,,Yuhnaninov,🛍️Groceries,bootstrap count=1
יומנגס_630,True,0,,יומנגס,,,,,,,Humongous,Going out and restaurants,bootstrap count=1
יונית_פרידמן_631,True,0,,יונית פרידמן,,,,,,,Mazal Shuker,Loans and transfers,bootstrap count=1
יונית_פרידמן_632,True,0,,יונית פרידמן,,,,,,,Shean Shirakava,Mikael,bootstrap count=1
יונית_פרידמן_633,True,0,,יונית פרידמן,,,,,,,Yonit Friedman,Loans and transfers,bootstrap count=1
יוסף_כהן_היזדי_634,True,0,,יוסף כהן היזדי,,,,,,,Yosef Cohen Hizdi Jerusalem,Summer 2024 8000,bootstrap count=1
יזמות_סער_635,True,0,,יזמות סער,,,,,,,Saar Ashdod,House and stuff,bootstrap count=1
ימקא_הבינלאומי_636,True,0,,ימקא הבינלאומי,,,,,,,YMCA Jerusalem,Going out and restaurants,bootstrap count=1
ינאי_מכשירי_כתיבה_637,True,0,,ינאי מכשירי כתיבה,,,,,,,Yanai,House and stuff,bootstrap count=1
יס_פלאנט_מזנון_638,True,0,,יס פלאנט מזנון,,,,,,,Yes Planet,Going out and restaurants,bootstrap count=2
יער_הקקאו_639,True,0,,יער הקקאו,,,,,,,Cacao forest,Birthdays,bootstrap count=1
יער_הקקאו_640,True,0,,יער הקקאו,,,,,,,Cacao forest,Summer 2024 8000,bootstrap count=1
ירקות_הגשר_641,True,0,,ירקות הגשר,,,,,,,Yerakot Hagesher,Summer 2024 8000,bootstrap count=1
כביש_642,True,0,,כביש,,,,,,,Kvish 6,Transportation,bootstrap count=5
כולל_סטור_643,True,0,,כולל סטור,,,,,,,Super kolel,🛍️Groceries,bootstrap count=7
כולל_סטור_644,True,0,,כולל סטור,,,,,,,Market,🛍️Groceries,bootstrap count=1
כיוונים_צהרונים_מעונות_645,True,0,,כיוונים צהרונים מעונות,,,,,,,Kivunim,Chugim,bootstrap count=3
כל_בו_אללוף_646,True,0,,כל בו אללוף,,,,,,,Aluf Kulbo,🛍️Groceries,bootstrap count=1
כל_בו_אללוף_647,True,0,,כל בו אללוף,,,,,,,Kol bo allof,🛍️Groceries,bootstrap count=1
כל_בו_זול_בנימין_648,True,0,,כל בו זול בנימין,,,,,,,Kolbo Zol Binyamin,🛍️Groceries,bootstrap count=1
כל_בו_כרמי_יוסף_טל_שחר_649,True,0,,כל בו כרמי יוסף טל שחר,,,,,,,Grocery Tal Shahar,Opher food,bootstrap count=1
כלבו_יראון_650,True,0,,כלבו יראון,,,,,,,Kol bo Yiron,Summer 2025,bootstrap count=2
כלל_ביטוח_651,True,0,,כלל ביטוח,,,,,,,Klal car insurance,Hyundai insurance 15000 April,bootstrap count=2
כלל_ביטוח_652,True,0,,כלל ביטוח,,,,,,,Klal car insurance,Mazda insurance 5800 Dec,bootstrap count=1
כלל_ביטוח_653,True,0,,כלל ביטוח,,,,,,,Klal car insurance,Mikael teenager 20000,bootstrap count=1
כלל_רכב_דירה_עסק_654,True,0,,כלל רכב דירה עסק,,,,,,,Klal insurance,Insurance!,bootstrap count=7
כלל_רכב_דירה_עסק_655,True,0,,כלל רכב דירה עסק,,,,,,,Klal car insurance,Mazda insurance 5800 Dec,bootstrap count=2
כללית_656,True,0,,כללית,,,,,,,Clalit,Medical,bootstrap count=14
כללית_657,True,0,,כללית,,,,,,,Harel insurance,Medical,bootstrap count=2
כללית_658,True,0,,כללית,,,,,,,Clalit Mashlima,Medical,bootstrap count=1
כנאפה_איסטנבול_659,True,0,,כנאפה איסטנבול,,,,,,,Knafe Istanbul,Going out and restaurants,bootstrap count=1
כנאפה_בר_660,True,0,,כנאפה בר,,,,,,,Knafe Bar Jerusalem,Opher food,bootstrap count=1
כנאפה_הבילויים_661,True,0,,כנאפה הבילויים,,,,,,,Knafe gedera,Going out and restaurants,bootstrap count=1
כנען_662,True,0,,כנען,,,,,,,Knan Center,House and stuff,bootstrap count=1
כפיות_663,True,0,,כפיות,,,,,,,Campus Food,Opher food,bootstrap count=35
כפיות_664,True,0,,כפיות,,,,,,,Beauty Center,Clothing,bootstrap count=1
כפיות_665,True,0,,כפיות,,,,,,,Campus Food,🛍️Groceries,bootstrap count=1
כפיר_רכבת_קלה_אינטרנט_666,True,0,,כפיר רכבת קלה אינטרנט,,,,,,,Kfir Light Rail,Unexplained expenses,bootstrap count=1
כרטיסי_אשראי_י_667,True,0,,כרטיסי אשראי י,,,,,,,Credit card,Unexplained expenses,bootstrap count=1
כרמים_668,True,0,,כרמים,,,,,,,Cramim,Birthdays,bootstrap count=1
כרמית_אזובל_669,True,0,,כרמית אזובל,,,,,,,Isshin Aikido,Aikido,bootstrap count=1
כרמל_סלמן_670,True,0,,כרמל סלמן,,,,,,,Carmel Salmon,Birthdays,bootstrap count=1
לאומי_ויזה_671,True,0,,לאומי ויזה,,,,,,,Transfer : Liya X7195,,bootstrap count=22
לאומי_ויזה_672,True,0,,לאומי ויזה,,,,,,,Transfer : Opher X5898,,bootstrap count=22
לאומי_למשכנת_673,True,0,,לאומי למשכנת,,,,,,,Transfer : Mortgage,🏘️Rent/Mortgage,bootstrap count=23
לאטו_וואריגאטו_674,True,0,,לאטו וואריגאטו,,,,,,,Gelato Variegato,Going out and restaurants,bootstrap count=2
לב_הנהלה_675,True,0,,לב הנהלה,,,,,,,Lev Hanahala,Going out and restaurants,bootstrap count=1
לג_נדה_דיזינגוף_676,True,0,,לג נדה דיזינגוף,,,,,,,Legenda Dizengoff,Going out and restaurants,bootstrap count=1
לגנדה_677,True,0,,לגנדה,,,,,,,Lagenda,Danielle,bootstrap count=1
לגנדה_678,True,0,,לגנדה,,,,,,,Legende,Going out and restaurants,bootstrap count=1
לה_פרינה_679,True,0,,לה פרינה,,,,,,,La Farina,Bulgaria July 2025,bootstrap count=1
לה_פרינה_680,True,0,,לה פרינה,,,,,,,La Farina,Going out and restaurants,bootstrap count=1
להב_681,True,0,,להב,,,,,,,Machsenei Lahav,🛍️Groceries,bootstrap count=4
לוינסון_יזמותhdl_682,True,0,,לוינסון יזמותhdl,,,,,,,Dafna Levinson,Clothing,bootstrap count=1
לוקר_אמבין_683,True,0,,לוקר אמבין,,,,,,,Locker Ambin,Locker Danielle 160 August,bootstrap count=1
לוקר_מוצרי_נעילה_684,True,0,,לוקר מוצרי נעילה,,,,,,,Lockerim,Locker Danielle 160 August,bootstrap count=1
לוקר_מוצרי_נעילה_685,True,0,,לוקר מוצרי נעילה,,,,,,,Lockerim,Locker Ishai 160 August,bootstrap count=1
לחיות_גארדן_686,True,0,,לחיות גארדן,,,,,,,Kanyoon Lahayot,Pets,bootstrap count=1
לחייל_ולטייל_687,True,0,,לחייל ולטייל,,,,,,,Lahayal velateyal,House and stuff,bootstrap count=2
לחם_בורקין_688,True,0,,לחם בורקין,,,,,,,Borkin Bread,🛍️Groceries,bootstrap count=1
לחם_ושות_689,True,0,,לחם ושות,,,,,,,Beit Halehem,🛍️Groceries,bootstrap count=1
לחם_חם_690,True,0,,לחם חם,,,,,,,Warm Bread,Opher food,bootstrap count=1
לחם_חמד_691,True,0,,לחם חמד,,,,,,,Lehem Hemed,🛍️Groceries,bootstrap count=3
לחם_חמד_692,True,0,,לחם חמד,,,,,,,Bookit attractions,Going out and restaurants,bootstrap count=1
לי_אופיס_693,True,0,,לי אופיס,,,,,,,Lee Office,Chugim,bootstrap count=1
לי_אופיס_694,True,0,,לי אופיס,,,,,,,Lee Office,House and stuff,bootstrap count=1
לי_ספר_צמרת_695,True,0,,לי ספר צמרת,,,,,,,Leesefer,House and stuff,bootstrap count=8
ליברה_עסקות_ביטוח_697,True,0,,ליברה עסקות ביטוח,,,,,,,Libra Insurance,Insurance!,bootstrap count=13
ליברה_עסקות_ביטוח_698,True,0,,ליברה עסקות ביטוח,,,,,,,Library,Going out and restaurants,bootstrap count=1
ליברמן_ניהול_הפקה_699,True,0,,ליברמן ניהול הפקה,,,,,,,Aviv liberman,Going out and restaurants,bootstrap count=1
ליידי_קומפורט_יחפים_700,True,0,,ליידי קומפורט יחפים,,,,,,,Barefoot lady comfort,Clothing,bootstrap count=1
ללין_701,True,0,,ללין,,,,,,,Laline,Gifts,bootstrap count=1
למטייל_702,True,0,,למטייל,,,,,,,Lametayel,House and stuff,bootstrap count=3
למטייל_703,True,0,,למטייל,,,,,,,Lametayel,Bulgaria July 2025,bootstrap count=2
למטייל_704,True,0,,למטייל,,,,,,,Lametayel,Clothing,bootstrap count=2
לנדוור_705,True,0,,לנדוור,,,,,,,Landwer,Going out and restaurants,bootstrap count=4
לנדוור_706,True,0,,לנדוור,,,,,,,Landwer,Birthdays,bootstrap count=2
לנדוור_707,True,0,,לנדוור,,,,,,,Landwer Rosh Pina,Summer 2025,bootstrap count=1
לפטיס_גרנד_708,True,0,,לפטיס גרנד,,,,,,,Lefties,Clothing,bootstrap count=1
מאפיות_קמח_גבעת_709,True,0,,מאפיות קמח גבעת,,,,,,,Tahanet Hakemach Givat Ada,🛍️Groceries,bootstrap count=3
מאפיות_קמח_גבעת_710,True,0,,מאפיות קמח גבעת,,,,,,,Flour mill bakery,🛍️Groceries,bootstrap count=1
מאפיית_אלח_לאל_711,True,0,,מאפיית אלח לאל,,,,,,,Al Halal Bakery Magar,Summer 2024 8000,bootstrap count=2
מאפיית_אלח_לאל_712,True,0,,מאפיית אלח לאל,,,,,,,Al Halal Bakery Magar,Vacation 2024 4000,bootstrap count=2
מאפיית_גילת_קריית_הממשלה_713,True,0,,מאפיית גילת קריית הממשלה,,,,,,,Gilat Bakery,Opher food,bootstrap count=2
מאפיית_גילת_קריית_הממשלה_714,True,0,,מאפיית גילת קריית הממשלה,,,,,,,Coffee,Opher food,bootstrap count=1
מאפיית_גילת_קריית_הממשלה_715,True,0,,מאפיית גילת קריית הממשלה,,,,,,,Maafiya,🛍️Groceries,bootstrap count=1
מאפיית_הראשונים_רמות_716,True,0,,מאפיית הראשונים רמות,,,,,,,MAafiya harishonim,🛍️Groceries,bootstrap count=1
מאפיית_מריאן_717,True,0,,מאפיית מריאן,,,,,,,Marayan Bakery,Going out and restaurants,bootstrap count=1
מאפית_אורן_משי_718,True,0,,מאפית אורן משי,,,,,,,Oren Meshi Bakery,🛍️Groceries,bootstrap count=42
מאפית_אורן_משי_719,True,0,,מאפית אורן משי,,,,,,,Train food,Going out and restaurants,bootstrap count=2
מאפית_אורן_משי_720,True,0,,מאפית אורן משי,,,,,,,Oren Meshi Bakery,Bat Mitzvah 17000,bootstrap count=1
מאפית_אורן_משי_721,True,0,,מאפית אורן משי,,,,,,,Oren Meshi Bakery,Opher food,bootstrap count=1
מאפית_אורן_משי_722,True,0,,מאפית אורן משי,,,,,,,Oren Meshi Bakery,Summer 2025,bootstrap count=1
מאפית_לחמים_חשמונאים_723,True,0,,מאפית לחמים חשמונאים,,,,,,,Maafiyat Halehem Tel Aviv,Going out and restaurants,bootstrap count=1
מבו_724,True,0,,מבו,,,,,,,Jumbo,House and stuff,bootstrap count=1
מבחני_תיאוריה_אנקורי_725,True,0,,מבחני תיאוריה אנקורי,,,,,,,Theory test,Mikael teenager 20000,bootstrap count=1
מבנק_מסד_726,True,0,,מבנק מסד,,,,,,,Isshin Aikido,Aikido,bootstrap count=1
מגדל_דוד_מוזיאון_לתולדות_727,True,0,,מגדל דוד מוזיאון לתולדות,,,,,,,City of David Jerusalem,Summer 2024 8000,bootstrap count=1
מגה_בעיר_אביה_728,True,0,,מגה בעיר אביה,,,,,,,Carrefour,🛍️Groceries,bootstrap count=1
מגה_בעיר_אביה_729,True,0,,מגה בעיר אביה,,,,,,,Mega,🛍️Groceries,bootstrap count=1
מגה_ספורט_730,True,0,,מגה ספורט,,,,,,,Mega Sport,Clothing,bootstrap count=1
מגה_פט_731,True,0,,מגה פט,,,,,,,Megapet,Pets,bootstrap count=17
מגנוליה_732,True,0,,מגנוליה,,,,,,,Magnolia,Clothing,bootstrap count=2
מגנוליה_733,True,0,,מגנוליה,,,,,,,Magnolia,Birthdays,bootstrap count=1
מובי_סל_גירון_צמרת_734,True,0,,מובי סל גירון צמרת,,,,,,,Movi Cell,Danielle,bootstrap count=1
מוזס_שופ_735,True,0,,מוזס שופ,,,,,,,Moses,Going out and restaurants,bootstrap count=1
מון_שרי_סדש_736,True,0,,מון שרי סדש,,,,,,,Gas Food,Opher food,bootstrap count=1
מון_שרי_סדש_737,True,0,,מון שרי סדש,,,,,,,Gas Food,🛍️Groceries,bootstrap count=1
מוניקה_קובץ_סטודיו_מצוירי_738,True,0,,מוניקה קובץ סטודיו מצוירי,,,,,,,Monica Studio Ceramics,House and stuff,bootstrap count=1
מוסכי_שרות_יונדאי_739,True,0,,מוסכי שרות יונדאי,,,,,,,Hyundai Beer Sheva Ben Ami,Auto Maintenance,bootstrap count=1
מועדון_לינקולן_740,True,0,,מועדון לינקולן,,,,,,,Linocln Billiards,Going out and restaurants,bootstrap count=1
מוצי_דיזינגוף_741,True,0,,מוצי דיזינגוף,,,,,,,Mochi Dizengoff,Going out and restaurants,bootstrap count=1
מוצרי_נעילה_לוקר_742,True,0,,מוצרי נעילה לוקר,,,,,,,Shoeing Equipment,Clothing,bootstrap count=1
מוקה_743,True,0,,מוקה,,,,,,,Jamoca,House and stuff,bootstrap count=1
מורן_גיל_קייקרי_744,True,0,,מורן גיל קייקרי,,,,,,,Moran Gil Cakery,Going out and restaurants,bootstrap count=1
מושב_יודפת_אחזקות_745,True,0,,מושב יודפת אחזקות,,,,,,,Bulbs yodfat,House and stuff,bootstrap count=2
מושב_יודפת_אחזקות_746,True,0,,מושב יודפת אחזקות,,,,,,,Yodfat,Gifts,bootstrap count=1
מזל_שוקר_747,True,0,,מזל שוקר,,,,,,,Mazal Shuker,Loans and transfers,bootstrap count=1
מזל_שוקר_748,True,0,,מזל שוקר,,,,,,,Shean Shirakava,Mikael,bootstrap count=1
מזל_שוקר_749,True,0,,מזל שוקר,,,,,,,Yonit Friedman,Loans and transfers,bootstrap count=1
מזנון_בריכה_750,True,0,,מזנון בריכה,,,,,,,Pool Food,Yaara,bootstrap count=1
מזנון_לונה_פארק_751,True,0,,מזנון לונה פארק,,,,,,,Luna Park,Going out and restaurants,bootstrap count=1
מזנון_מהיר_יגנה_752,True,0,,מזנון מהיר יגנה,,,,,,,Fast food yinge,Summer 2024 8000,bootstrap count=1
מזנון_נני_753,True,0,,מזנון נני,,,,,,,Nani's coffee,Going out and restaurants,bootstrap count=1
מזנוני_מידבריום_754,True,0,,מזנוני מידבריום,,,,,,,Midbarium,Going out and restaurants,bootstrap count=1
מחסני_השוק_755,True,0,,מחסני השוק,,,,,,,Machsenei Hashuk,🛍️Groceries,bootstrap count=33
מחסני_השוק_756,True,0,,מחסני השוק,,,,,,,Mahhsaney Hashuk,🛍️Groceries,bootstrap count=12
מחסני_השוק_757,True,0,,מחסני השוק,,,,,,,Machsenei Hashuk,Bat Mitzvah 17000,bootstrap count=1
מחסני_השוק_758,True,0,,מחסני השוק,,,,,,,Machsenei Hashuk,Loans and transfers,bootstrap count=1
מטה_המשפחות_להחזרת_החטופ_759,True,0,,מטה המשפחות להחזרת החטופ,,,,,,,Protests,Gifts,bootstrap count=1
מי_760,True,0,,מי,,,,,,,Mei Sheva,Water,bootstrap count=7
מיה_קאליר_מירב_761,True,0,,מיה קאליר מירב,,,,,,,Hamatsesah,Gifts,bootstrap count=1
מיה_קאליר_מירב_762,True,0,,מיה קאליר מירב,,,,,,,Maya Meirav,Summer 2024 8000,bootstrap count=1
מיין_נודלס_763,True,0,,מיין נודלס,,,,,,,Mayan Noodles Jerusalem,Summer 2024 8000,bootstrap count=1
מיני_מרקט_השלום_764,True,0,,מיני מרקט השלום,,,,,,,Mini market,🛍️Groceries,bootstrap count=1
מיני_שני_בזל_765,True,0,,מיני שני בזל,,,,,,,Mini Shani,🛍️Groceries,bootstrap count=9
מינימרקט_נאור_766,True,0,,מינימרקט נאור,,,,,,,minimarket Naor,🛍️Groceries,bootstrap count=3
מינימרקט_עזרא_שירן_767,True,0,,מינימרקט עזרא שירן,,,,,,,Minimarket Ezra Shiran,🛍️Groceries,bootstrap count=2
מינימרקט_עזרא_שירן_768,True,0,,מינימרקט עזרא שירן,,,,,,,Minimarket Ezra Shiran,Birthdays,bootstrap count=1
מינימרקט_שרה_769,True,0,,מינימרקט שרה,,,,,,,Robert Carwash,Auto Maintenance,bootstrap count=1
מינמרקט_נאור_770,True,0,,מינמרקט נאור,,,,,,,minimarket Naor,🛍️Groceries,bootstrap count=3
מינמרקט_נאור_771,True,0,,מינמרקט נאור,,,,,,,Campus Food,Opher food,bootstrap count=1
מינמרקט_נאור_772,True,0,,מינמרקט נאור,,,,,,,minimarket Naor,Aikido,bootstrap count=1
מירית_הפומן_רייף_773,True,0,,מירית הפומן רייף,,,,,,,Mitir Hoffman Lawyer,Investment income and expenses,bootstrap count=1
מירית_סימונס_אופטיקה_קרני_774,True,0,,מירית סימונס אופטיקה קרני,,,,,,,Optica Karni,Contacts Liya 4300 Apr,bootstrap count=1
מכבי_טבעי_775,True,0,,מכבי טבעי,,,,,,,Maccabi teva,Medical,bootstrap count=3
מכבידנט_גרנד_קניו_776,True,0,,מכבידנט גרנד קניו,,,,,,,Maccabident,Medical,bootstrap count=2
מכולת_שפע_ברלין_777,True,0,,מכולת שפע ברלין,,,,,,,Makolet Jerusalem,🛍️Groceries,bootstrap count=1
מכון_אדר_778,True,0,,מכון אדר,,,,,,,Machon Adar,Medical,bootstrap count=1
מכון_נועם_779,True,0,,מכון נועם,,,,,,,Mahon Noam,Chugim,bootstrap count=1
מכונות_אוטומטיות_780,True,0,,מכונות אוטומטיות,,,,,,,Food machine,🛍️Groceries,bootstrap count=5
מכונות_אוטומטיות_781,True,0,,מכונות אוטומטיות,,,,,,,Train food,🛍️Groceries,bootstrap count=4
